Experiment #,Experiment Group,Participant ID,Trust towards Al Prediction Accuracy,Trust towards Al Confidence Score,Trust towards Al Overall Capability,Accuracy Increase,Adoption Rate,Misuse Rate,Disuse Rate,City Familiarity,General Self-confidence,General Attitudes towards Al,Age,Sex,Education Level,Trust towards Al Prediction Accuracy Q1,Trust towards Al Prediction Accuracy Q2,Trust towards Al Prediction Accuracy Q4,Trust towards Al Confidence Score Q1,Trust towards Al Confidence Score Q3,Trust towards Al Confidence Score Q4,Trust towards Al Overall Capability Q1,Trust towards Al Overall Capability Q2,Trust towards Al Overall Capability Q3,Perceived AI Confidence,City Familiarity Q1,City Familiarity Q2,City Familiarity Q3,General Attitudes towards Al Q1,General Attitudes towards Al Q2,General Attitudes towards Al Q3,General Attitudes towards Al Q4,General Attitudes towards Al Q5,General Self-confidence Q1,General Self-confidence Q2,General Self-confidence Q3,General Self-confidence Q4,General Self-confidence Q5,Q1_first_choice,Q1_AI_advice,Q1_correct_label,Q1_final_choice,Q2_first_choice,Q2_AI_advice,Q2_correct_label,Q2_final_choice,Q3_first_choice,Q3_AI_advice,Q3_correct_label,Q3_final_choice,Q4_first_choice,Q4_AI_advice,Q4_correct_label,Q4_final_choice,Q5_first_choice,Q5_AI_advice,Q5_correct_label,Q5_final_choice,Q6_first_choice,Q6_AI_advice,Q6_correct_label,Q6_final_choice,Q7_first_choice,Q7_AI_advice,Q7_correct_label,Q7_final_choice,Q8_first_choice,Q8_AI_advice,Q8_correct_label,Q8_final_choice,Q9_first_choice,Q9_AI_advice,Q9_correct_label,Q9_final_choice,Q10_first_choice,Q10_AI_advice,Q10_correct_label,Q10_final_choice,Q11_first_choice,Q11_AI_advice,Q11_correct_label,Q11_final_choice,Q12_first_choice,Q12_AI_advice,Q12_correct_label,Q12_final_choice,Q13_first_choice,Q13_AI_advice,Q13_correct_label,Q13_final_choice,Q14_first_choice,Q14_AI_advice,Q14_correct_label,Q14_final_choice,Q15_first_choice,Q15_AI_advice,Q15_correct_label,Q15_final_choice,Q16_first_choice,Q16_AI_advice,Q16_correct_label,Q16_final_choice,Q17_first_choice,Q17_AI_advice,Q17_correct_label,Q17_final_choice,Q18_first_choice,Q18_AI_advice,Q18_correct_label,Q18_final_choice,Q19_first_choice,Q19_AI_advice,Q19_correct_label,Q19_final_choice,Q20_first_choice,Q20_AI_advice,Q20_correct_label,Q20_final_choice,Q21_first_choice,Q21_AI_advice,Q21_correct_label,Q21_final_choice,Q22_first_choice,Q22_AI_advice,Q22_correct_label,Q22_final_choice,Q23_first_choice,Q23_AI_advice,Q23_correct_label,Q23_final_choice,Q24_first_choice,Q24_AI_advice,Q24_correct_label,Q24_final_choice,Q25_first_choice,Q25_AI_advice,Q25_correct_label,Q25_final_choice,Q26_first_choice,Q26_AI_advice,Q26_correct_label,Q26_final_choice,Q27_first_choice,Q27_AI_advice,Q27_correct_label,Q27_final_choice,Q28_first_choice,Q28_AI_advice,Q28_correct_label,Q28_final_choice,Q29_first_choice,Q29_AI_advice,Q29_correct_label,Q29_final_choice,Q30_first_choice,Q30_AI_advice,Q30_correct_label,Q30_final_choice
EXP1,EXP1-O,participant_234,5.33,6,5.67,10,66.66666667,37.5,76.19047619,4,4.6,4.2,44,Male,2,5,5,6,6,6,6,6,6,5,2,4,4,4,5,4,4,4,4,4,5,5,4,5,New York,New York,New York,New York,San Francisco,New York,San Francisco,New York,New York,New York,New York,New York,San Francisco,Chicago,Chicago,Chicago,Chicago,San Francisco,San Francisco,San Francisco,New York,New York,Chicago,New York,New York,Chicago,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,Chicago,San Francisco,Chicago,New York,New York,Chicago,New York,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,New York,Chicago,New York,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,San Francisco,New York,New York,San Francisco,Chicago,Chicago,Chicago,Chicago,San Francisco,Chicago,New York,San Francisco,San Francisco,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,San Francisco,Chicago,San Francisco,New York,Chicago,Chicago,Chicago,New York,New York,New York,New York
EXP1,EXP1-O,participant_235,4.67,4.67,5,16.66,66.66666667,30,66.66666667,2,3.8,3.6,44,Male,3,5,5,4,5,5,4,5,5,5,2,2,2,2,4,4,4,3,3,4,4,4,4,3,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,New York,Chicago,Chicago,Chicago,Chicago,New York,Chicago,New York,San Francisco,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,San Francisco,Chicago,San Francisco,San Francisco,San Francisco,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,New York,Chicago,Chicago,New York,Chicago,Chicago,Chicago,New York,New York,New York,New York,New York,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,New York,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,New York,New York,New York,New York,San Francisco,Chicago,San Francisco,New York,Chicago,Chicago,Chicago,New York,New York,New York,New York
EXP1,EXP1-O,participant_236,5,4.33,5.33,10,64.28571429,33.33333333,71.42857143,2.333333333,3,3.6,29,Male,2,5,5,5,3,5,5,6,5,5,3,2,2,3,4,3,4,4,3,4,2,4,2,3,Chicago,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,Chicago,New York,New York,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,San Francisco,Chicago,San Francisco,San Francisco,Chicago,New York,Chicago,New York,New York,San Francisco,San Francisco,New York,Chicago,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,New York,Chicago,New York,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,New York,Chicago,Chicago,New York,Chicago,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,San Francisco,San Francisco,Chicago,San Francisco,Chicago,Chicago,Chicago,Chicago,San Francisco,New York,New York,New York
EXP1,EXP1-O,participant_237,4.67,4,4.33,6.66,61.53846154,37.5,76.19047619,1,4,3.2,24,Male,4,4,5,5,2,5,5,4,5,4,3,1,1,1,4,3,4,2,3,4,4,4,5,3,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,New York,Chicago,New York,Chicago,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,Chicago,Chicago,New York,San Francisco,Chicago,San Francisco,San Francisco,New York,New York,Chicago,New York,Chicago,San Francisco,San Francisco,Chicago,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,New York,Chicago,New York,New York,Chicago,Chicago,Chicago,New York,New York,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,New York,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,San Francisco,New York,Chicago,Chicago,Chicago,New York,New York,New York,New York
EXP1,EXP1-O,participant_238,3.67,3.67,4.33,6.67,53.84615385,37.5,80.95238095,3.666666667,3.4,3.2,31,Male,2,3,3,5,4,3,4,4,5,4,2,4,3,4,4,3,4,3,2,4,3,4,4,2,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,Chicago,San Francisco,San Francisco,San Francisco,Chicago,New York,Chicago,New York,Chicago,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,Chicago,Chicago,New York,San Francisco,Chicago,San Francisco,San Francisco,New York,New York,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,New York,New York,New York,New York,New York,New York,Chicago,New York,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,Chicago,New York,New York,San Francisco,Chicago,Chicago,Chicago,Chicago,San Francisco,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,New York,Chicago,Chicago,Chicago,San Francisco,New York,New York,San Francisco
EXP1,EXP1-O,participant_239,4.67,5.67,5,3.33,50,42.85714286,80.95238095,2.333333333,4,3.4,61,Male,3,5,5,4,6,6,5,5,5,5,2,3,2,2,3,3,4,4,3,4,4,4,4,4,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,Chicago,San Francisco,San Francisco,Chicago,New York,New York,Chicago,New York,New York,Chicago,New York,New York,New York,San Francisco,San Francisco,New York,New York,Chicago,Chicago,New York,San Francisco,Chicago,San Francisco,San Francisco,New York,New York,Chicago,New York,New York,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,New York,Chicago,New York,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,San Francisco,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,New York,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,San Francisco,New York,Chicago,Chicago,Chicago,New York,New York,New York,New York
EXP1,EXP1-O,participant_240,5.33,5.33,5.33,-3.34,50,60,90.47619048,1.666666667,4.2,3.8,50,Female,3,5,5,6,6,5,5,5,5,6,2,3,1,1,5,2,4,4,4,4,5,4,4,4,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,Chicago,New York,Chicago,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,San Francisco,Chicago,San Francisco,San Francisco,New York,New York,Chicago,New York,Chicago,San Francisco,San Francisco,Chicago,New York,New York,New York,New York,Chicago,San Francisco,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,New York,Chicago,New York,New York,Chicago,Chicago,Chicago,New York,New York,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,New York,Chicago,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,New York,New York,Chicago,Chicago,San Francisco,Chicago,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York
EXP1,EXP1-O,participant_241,4.67,3,4.33,6.67,50,44.44444444,76.19047619,3.666666667,4,4.2,32,Male,3,5,5,4,3,3,3,5,4,4,3,5,2,4,4,4,5,4,4,4,4,5,3,4,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,New York,Chicago,Chicago,New York,San Francisco,San Francisco,San Francisco,San Francisco,San Francisco,New York,Chicago,New York,New York,Chicago,New York,New York,New York,San Francisco,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,San Francisco,Chicago,San Francisco,San Francisco,New York,New York,Chicago,New York,New York,San Francisco,San Francisco,New York,New York,New York,New York,New York,Chicago,San Francisco,Chicago,San Francisco,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,New York,Chicago,New York,New York,Chicago,Chicago,New York,New York,New York,New York,New York,New York,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,Chicago,San Francisco,New York,New York,San Francisco,New York,Chicago,Chicago,New York,New York,Chicago,New York,Chicago,New York,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,San Francisco,San Francisco,Chicago,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York
EXP1,EXP1-O,participant_242,3.33,3.33,3,0,46.15384615,50,85.71428571,2.666666667,3.6,2.6,76,Male,5,3,3,4,3,3,4,3,3,3,1,3,3,2,3,2,3,3,2,4,5,4,3,2,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,Chicago,San Francisco,San Francisco,Chicago,New York,New York,Chicago,New York,New York,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,San Francisco,Chicago,San Francisco,San Francisco,Chicago,New York,Chicago,New York,Chicago,San Francisco,San Francisco,Chicago,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,New York,Chicago,Chicago,San Francisco,Chicago,Chicago,Chicago,New York,New York,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,New York,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,San Francisco,New York,New York,New York
EXP1,EXP1-O,participant_243,6,6,5.67,3.33,43.75,42.85714286,80.95238095,3.666666667,3.8,3.6,50,Female,2,6,6,6,6,6,6,6,6,5,2,4,3,4,3,3,4,4,4,4,4,4,4,3,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,San Francisco,San Francisco,Chicago,Chicago,New York,Chicago,New York,New York,Chicago,New York,New York,New York,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,Chicago,San Francisco,Chicago,San Francisco,San Francisco,Chicago,New York,Chicago,Chicago,New York,San Francisco,San Francisco,New York,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,New York,Chicago,New York,New York,Chicago,Chicago,Chicago,New York,New York,New York,New York,New York,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York
EXP1,EXP1-O,participant_244,5,6,6,3.33,41.66666667,40,85.71428571,1,3.4,4.4,46,Male,3,6,5,4,6,6,6,6,6,6,2,1,1,1,4,5,5,4,4,3,4,4,3,3,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,Chicago,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,New York,Chicago,Chicago,New York,Chicago,New York,Chicago,New York,San Francisco,San Francisco,New York,New York,Chicago,Chicago,Chicago,San Francisco,Chicago,San Francisco,San Francisco,New York,New York,Chicago,New York,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,New York,Chicago,Chicago,New York,Chicago,Chicago,Chicago,New York,New York,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,New York,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,San Francisco,San Francisco,Chicago,San Francisco,New York,Chicago,Chicago,New York,New York,New York,New York,New York
EXP1,EXP1-O,participant_245,5.33,4.33,4.33,0,40,50,90.47619048,3,4.8,2.4,22,Female,3,5,6,5,3,5,5,5,5,3,3,4,2,3,2,2,2,2,4,5,5,5,5,4,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,New York,Chicago,Chicago,New York,Chicago,New York,Chicago,New York,San Francisco,San Francisco,New York,Chicago,Chicago,Chicago,Chicago,San Francisco,Chicago,San Francisco,San Francisco,Chicago,New York,Chicago,New York,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,New York,New York,Chicago,New York,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,New York,Chicago,New York,San Francisco,San Francisco,San Francisco,Chicago,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York
EXP1,EXP1-O,participant_246,5.67,5.67,6,-3.33,38.46153846,60,90.47619048,1.333333333,4.2,4,66,Female,3,6,5,6,5,6,6,6,6,6,2,2,1,1,4,4,4,4,4,4,5,5,4,3,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,New York,Chicago,Chicago,New York,Chicago,San Francisco,San Francisco,Chicago,Chicago,New York,Chicago,Chicago,New York,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,Chicago,Chicago,New York,San Francisco,Chicago,San Francisco,San Francisco,Chicago,New York,Chicago,Chicago,New York,San Francisco,San Francisco,New York,New York,New York,New York,New York,Chicago,San Francisco,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,New York,New York,Chicago,New York,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,New York,New York,New York,Chicago,San Francisco,Chicago,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York
EXP1,EXP1-O,participant_247,3.33,3,3,3.33,37.5,25,90.47619048,1.333333333,4.2,2,34,Male,2,4,3,3,2,3,4,3,3,3,3,2,1,1,2,2,2,2,2,4,4,5,4,4,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,Chicago,New York,Chicago,Chicago,New York,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,San Francisco,Chicago,New York,New York,Chicago,New York,San Francisco,San Francisco,San Francisco,San Francisco,New York,New York,New York,New York,San Francisco,San Francisco,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,New York,Chicago,San Francisco,San Francisco,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,New York,Chicago,Chicago,Chicago,San Francisco,Chicago,New York,Chicago,Chicago,San Francisco,San Francisco,Chicago,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York
EXP1,EXP1-O,participant_248,5.33,5.33,5,3.33,35.71428571,40,85.71428571,3,4,3.6,25,Female,3,5,5,6,5,5,6,5,5,5,2,4,4,1,4,4,4,3,3,4,5,5,4,2,New York,New York,New York,New York,San Francisco,New York,San Francisco,San Francisco,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,Chicago,San Francisco,San Francisco,Chicago,Chicago,New York,Chicago,Chicago,New York,Chicago,New York,New York,New York,San Francisco,San Francisco,New York,New York,Chicago,Chicago,Chicago,San Francisco,Chicago,San Francisco,San Francisco,New York,New York,Chicago,New York,Chicago,San Francisco,San Francisco,Chicago,New York,New York,New York,New York,Chicago,San Francisco,Chicago,Chicago,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,New York,Chicago,New York,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,Chicago,Chicago,Chicago,New York,New York,New York,New York,Chicago,Chicago,Chicago,Chicago,New York,Chicago,New York,New York,San Francisco,San Francisco,San Francisco,San Francisco,Chicago,New York,New York,New York,Chicago,San Francisco,Chicago,San Francisco,Chicago,Chicago,Chicago,Chicago,San Francisco,New York,New York,New York
